event_id,ticker,t0_utc,direction,cluster_len,peak_abs_ret_3_bp,peak_z_ret_3,peak_volume_mult,peak_range_mult,peak_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy,strength_score,keep_reason
COIN_20250812_132500,COIN,2025-08-12 13:25:00+00:00,1,20,352.76001319903384,5.704657847695789,296.1915959068147,23.986271867400696,0.5877310702540266,2025-08-12 13:10:00+00:00,2025-08-12 13:25:00+00:00,2025-08-12 13:30:00+00:00,2025-08-12 14:25:00+00:00,0.0086310626402663,-0.0344079167046109,reversal,0.8382368940917895,min_quota
COIN_20240612_123000,COIN,2024-06-12 12:30:00+00:00,1,18,334.8132458962949,5.568557332766396,525.9681791396582,86.21712754064099,0.5114821668777298,2024-06-12 12:15:00+00:00,2024-06-12 12:30:00+00:00,2024-06-12 12:35:00+00:00,2024-06-12 13:30:00+00:00,0.0290886899918632,0.0026882783158728,unclear,0.8377799322599428,high_strength_unclear
COIN_20260410_132500,COIN,2026-04-10 13:25:00+00:00,-1,16,315.32484808175275,6.239077343122673,185.67502726281356,12.592443994408528,1.3644091278774646,2026-04-10 13:10:00+00:00,2026-04-10 13:25:00+00:00,2026-04-10 13:30:00+00:00,2026-04-10 14:25:00+00:00,-0.0101754385964912,-0.0165425971877584,continuation,0.8331190603897807,min_quota
COIN_20250123_143000,COIN,2025-01-23 14:30:00+00:00,1,31,337.0521088388423,5.79242255980652,269.09550773876936,27.60822153390416,0.7671260120435869,2025-01-23 14:15:00+00:00,2025-01-23 14:30:00+00:00,2025-01-23 14:35:00+00:00,2025-01-23 15:30:00+00:00,0.0262612301313063,0.0045117845117843,continuation,0.830835354822224,min_quota
COIN_20260112_142000,COIN,2026-01-12 14:20:00+00:00,-1,7,216.6937086134357,7.10353727606962,407.2251235003529,36.80360724006773,1.235048384178186,2026-01-12 14:05:00+00:00,2026-01-12 14:20:00+00:00,2026-01-12 14:25:00+00:00,2026-01-12 15:20:00+00:00,-0.0052527867073017,0.0231802504534737,reversal,0.8297072897340052,min_quota
COIN_20260204_143000,COIN,2026-02-04 14:30:00+00:00,-1,34,308.37938795470257,5.430152595594979,558.7089947089947,11.89519901321705,0.7798527584189936,2026-02-04 14:15:00+00:00,2026-02-04 14:30:00+00:00,2026-02-04 14:35:00+00:00,2026-02-04 15:30:00+00:00,-0.01355651626595,-0.0155639788651504,continuation,0.8269471906879802,min_quota
COIN_20250224_143000,COIN,2025-02-24 14:30:00+00:00,-1,27,439.74085906993474,6.323445102922509,155.84195054469998,19.57785819626397,0.952863128600028,2025-02-24 14:15:00+00:00,2025-02-24 14:30:00+00:00,2025-02-24 14:35:00+00:00,2025-02-24 15:30:00+00:00,-0.0140222018195477,-0.0338610005925674,continuation,0.8263583436213229,min_quota
COIN_20251118_142500,COIN,2025-11-18 14:25:00+00:00,1,22,331.98924731183024,5.822363534282968,260.38091482649844,12.652681889898371,0.7806171170991337,2025-11-18 14:10:00+00:00,2025-11-18 14:25:00+00:00,2025-11-18 14:30:00+00:00,2025-11-18 15:25:00+00:00,0.0052277532192965,0.0124545906466291,continuation,0.8238878898644708,min_quota
COIN_20250115_132000,COIN,2025-01-15 13:20:00+00:00,1,33,359.37500000000176,4.768048288222728,710.2455892731122,110.59630840504542,0.7966501834361362,2025-01-15 13:05:00+00:00,2025-01-15 13:20:00+00:00,2025-01-15 13:25:00+00:00,2025-01-15 14:20:00+00:00,0.0037103577566004,0.0319467683567453,continuation,0.823642651625468,min_quota
COIN_20251117_133500,COIN,2025-11-17 13:35:00+00:00,-1,31,309.2611326723937,5.535232739509492,633.3816360601002,18.886476459769728,0.6295210135700783,2025-11-17 13:20:00+00:00,2025-11-17 13:35:00+00:00,2025-11-17 13:40:00+00:00,2025-11-17 14:35:00+00:00,-0.0077333239168049,-0.0241281138790034,continuation,0.8210289098756969,min_quota
COIN_20250107_142500,COIN,2025-01-07 14:25:00+00:00,1,20,402.40636807160615,5.858224833076699,201.5452243958573,18.023211691199773,0.6905944373508571,2025-01-07 14:10:00+00:00,2025-01-07 14:25:00+00:00,2025-01-07 14:30:00+00:00,2025-01-07 15:25:00+00:00,0.0127118644067798,-0.0448047419804742,reversal,0.8169808433786503,min_quota
COIN_20260107_140000,COIN,2026-01-07 14:00:00+00:00,-1,27,197.23381618790503,6.008663398991279,344.70654733867167,24.011490809056788,1.481908678096569,2026-01-07 13:45:00+00:00,2026-01-07 14:00:00+00:00,2026-01-07 14:05:00+00:00,2026-01-07 15:00:00+00:00,-0.004665071770335,-0.0202699995994071,continuation,0.8162803320101841,min_quota
COIN_20240724_132000,COIN,2024-07-24 13:20:00+00:00,1,30,408.06192122026187,6.075359691492381,165.44606413994168,14.9654086017324,0.7437253054337086,2024-07-24 13:05:00+00:00,2024-07-24 13:20:00+00:00,2024-07-24 13:25:00+00:00,2024-07-24 14:20:00+00:00,0.0075869009832005,-0.0050710718401844,reversal,0.8104504283905514,min_quota
COIN_20241203_131000,COIN,2024-12-03 13:10:00+00:00,-1,33,333.1044531158445,5.94189746541764,223.11559301625527,21.20580437238838,0.7489583068331788,2024-12-03 12:55:00+00:00,2024-12-03 13:10:00+00:00,2024-12-03 13:15:00+00:00,2024-12-03 14:10:00+00:00,-0.0040559256083888,-0.0183094394596562,continuation,0.807452916650981,min_quota
COIN_20241030_200000,COIN,2024-10-30 20:00:00+00:00,-1,22,743.2775240994482,6.713936619455014,3.092888009712447,11.427742738442213,43.78220914755734,2024-10-30 19:45:00+00:00,2024-10-30 20:00:00+00:00,2024-10-30 20:05:00+00:00,2024-10-30 21:00:00+00:00,-0.0047939089157306,-0.0224321133412042,continuation,0.8,min_quota
COIN_20260203_143000,COIN,2026-02-03 14:30:00+00:00,-1,28,313.1398618580894,5.717951260005079,278.3884144077237,12.02866801859665,0.6884658882120864,2026-02-03 14:15:00+00:00,2026-02-03 14:30:00+00:00,2026-02-03 14:35:00+00:00,2026-02-03 15:30:00+00:00,-0.0138360812171975,-0.0141119158628556,continuation,0.7973976857289313,min_quota
COIN_20250402_132500,COIN,2025-04-02 13:25:00+00:00,-1,11,472.5242433147203,6.04503410491537,199.87149633462695,18.606051211850566,0.3836571028624502,2025-04-02 13:10:00+00:00,2025-04-02 13:25:00+00:00,2025-04-02 13:30:00+00:00,2025-04-02 14:25:00+00:00,-0.007234961199603,0.0439612106964442,reversal,0.794896695451657,min_quota
COIN_20250820_131000,COIN,2025-08-20 13:10:00+00:00,-1,13,290.0287631831233,5.0878013293517,321.1708463949843,22.817670656461733,1.1280511656982282,2025-08-20 12:55:00+00:00,2025-08-20 13:10:00+00:00,2025-08-20 13:15:00+00:00,2025-08-20 14:10:00+00:00,-0.0048932676518883,-0.0273588330418136,continuation,0.7936012375516577,min_quota
COIN_20250909_133000,COIN,2025-09-09 13:30:00+00:00,1,15,288.51854291548574,7.307510505892601,400.1453867660764,31.03448094884,0.1572748906025095,2025-09-09 13:15:00+00:00,2025-09-09 13:30:00+00:00,2025-09-09 13:35:00+00:00,2025-09-09 14:30:00+00:00,0.0129818780889621,0.0084247332812907,continuation,0.78921301094378,top_global
COIN_20240814_131000,COIN,2024-08-14 13:10:00+00:00,-1,7,386.660471839344,5.3852675119743205,220.73760800363803,40.281259941954005,0.5962865095455231,2024-08-14 12:55:00+00:00,2024-08-14 13:10:00+00:00,2024-08-14 13:15:00+00:00,2024-08-14 14:10:00+00:00,-0.0056972999752291,-0.0358814150473342,continuation,0.7783552458562146,top_global
COIN_20250221_130000,COIN,2025-02-21 13:00:00+00:00,1,9,391.36302294197066,6.650915842088865,194.00685266764563,104.18515223494984,0.2580138985012769,2025-02-21 12:45:00+00:00,2025-02-21 13:00:00+00:00,2025-02-21 13:05:00+00:00,2025-02-21 14:00:00+00:00,0.0271990740740741,0.0105539906103286,continuation,0.7776433948009793,top_global
COIN_20241231_142500,COIN,2024-12-31 14:25:00+00:00,-1,23,348.95823105473454,5.195853726831201,201.77881619937693,18.884964798551795,0.9890527065530496,2024-12-31 14:10:00+00:00,2024-12-31 14:25:00+00:00,2024-12-31 14:30:00+00:00,2024-12-31 15:25:00+00:00,-0.003352636391344,-0.0248853211009174,continuation,0.7701583408961605,top_global
COIN_20250326_132000,COIN,2025-03-26 13:20:00+00:00,-1,16,310.69673680231614,7.015870313003794,259.1420982735724,46.12270476240881,0.2998800582022988,2025-03-26 13:05:00+00:00,2025-03-26 13:20:00+00:00,2025-03-26 13:25:00+00:00,2025-03-26 14:20:00+00:00,-0.004312034496276,-0.0378444881889763,continuation,0.7647174971810631,top_global
COIN_20240725_133000,COIN,2024-07-25 13:30:00+00:00,-1,30,366.6891746143763,4.926232177127207,208.0787315472936,18.138546524908307,0.9379728565425364,2024-07-25 13:15:00+00:00,2024-07-25 13:30:00+00:00,2024-07-25 13:35:00+00:00,2024-07-25 14:30:00+00:00,-0.0165962862194434,-0.0048476793248944,continuation,0.7636780300433392,top_global
COIN_20250404_100500,COIN,2025-04-04 10:05:00+00:00,-1,28,332.5272067714713,5.99167759251213,35.45240054869684,40.07825939075067,5.4707838593123785,2025-04-04 09:50:00+00:00,2025-04-04 10:05:00+00:00,2025-04-04 10:10:00+00:00,2025-04-04 11:05:00+00:00,-0.0083555761866078,-0.0417203042715037,continuation,0.762045055384184,top_global
COIN_20241015_133000,COIN,2024-10-15 13:30:00+00:00,1,28,398.6178861788692,5.7834651174864575,88.90945235346928,13.30973361770367,0.9166919279416994,2024-10-15 13:15:00+00:00,2024-10-15 13:30:00+00:00,2024-10-15 13:35:00+00:00,2024-10-15 14:30:00+00:00,0.0055834443192295,-0.001253120065203,unclear,0.7600117962029711,high_strength_unclear
COIN_20250626_133000,COIN,2025-06-26 13:30:00+00:00,1,32,386.2424909044759,5.143596888391286,230.1072930719784,14.96110828361352,0.5621623594088878,2025-06-26 13:15:00+00:00,2025-06-26 13:30:00+00:00,2025-06-26 13:35:00+00:00,2025-06-26 14:30:00+00:00,0.0258272344513832,0.0188965099303088,continuation,0.759826342923104,top_global
COIN_20241001_133000,COIN,2024-10-01 13:30:00+00:00,-1,34,310.0728880391968,4.714474439287308,358.215873015873,23.983792108121957,0.7014957624611421,2024-10-01 13:15:00+00:00,2024-10-01 13:30:00+00:00,2024-10-01 13:35:00+00:00,2024-10-01 14:30:00+00:00,-0.0095609263724556,-0.0610615711252653,continuation,0.7578871317828,top_global
COIN_20241108_143000,COIN,2024-11-08 14:30:00+00:00,1,29,275.1205475190566,5.513152728563553,196.71983240223463,15.654762659019482,1.4927697840920289,2024-11-08 14:15:00+00:00,2024-11-08 14:30:00+00:00,2024-11-08 14:35:00+00:00,2024-11-08 15:30:00+00:00,0.022902259733188,0.038637497414433,continuation,0.7570619794599676,top_global
COIN_20250925_131500,COIN,2025-09-25 13:15:00+00:00,1,26,241.83560393715945,5.349001063952506,316.90871369294604,23.35031915484006,1.0649566200759648,2025-09-25 13:00:00+00:00,2025-09-25 13:15:00+00:00,2025-09-25 13:20:00+00:00,2025-09-25 14:15:00+00:00,0.0049606664590768,0.0038132618546173,continuation,0.7570605993781421,top_global
COIN_20250211_142500,COIN,2025-02-11 14:25:00+00:00,-1,12,214.9159740782736,6.043182916784159,690.3877551020408,75.87322131204876,0.5685350385456593,2025-02-11 14:10:00+00:00,2025-02-11 14:25:00+00:00,2025-02-11 14:30:00+00:00,2025-02-11 15:25:00+00:00,-0.0069583931133428,-0.0053095427291772,continuation,0.7569247862718043,top_global
COIN_20241121_141000,COIN,2024-11-21 14:10:00+00:00,1,29,692.232694182644,5.778245876087991,119.56956779159266,14.623622142615329,0.6599628514767024,2024-11-21 13:55:00+00:00,2024-11-21 14:10:00+00:00,2024-11-21 14:15:00+00:00,2024-11-21 15:10:00+00:00,0.0071777642028101,-0.0762699014404851,reversal,0.752511360837381,top_global
COIN_20260211_133000,COIN,2026-02-11 13:30:00+00:00,1,36,302.65676192948064,5.154713427607335,296.2810912511759,8.407154746978273,0.7045587650175568,2026-02-11 13:15:00+00:00,2026-02-11 13:30:00+00:00,2026-02-11 13:35:00+00:00,2026-02-11 14:30:00+00:00,0.0081050004924134,-0.0121162141588428,reversal,0.7509496564641309,top_global
COIN_20240531_131500,COIN,2024-05-31 13:15:00+00:00,-1,18,424.937366659055,5.325504407314189,248.40768509840677,17.604338143920632,0.1666401898229044,2024-05-31 13:00:00+00:00,2024-05-31 13:15:00+00:00,2024-05-31 13:20:00+00:00,2024-05-31 14:15:00+00:00,-0.0033361134278565,-0.0292887029288703,continuation,0.7457101373588695,top_global
COIN_20250512_211500,COIN,2025-05-12 21:15:00+00:00,1,3,866.4155317299338,5.916816623028795,5.235074822003571,12.541140898549486,6.196870917623684,2025-05-12 21:00:00+00:00,2025-05-12 21:15:00+00:00,2025-05-12 21:20:00+00:00,2025-05-12 22:15:00+00:00,0.0616570327552987,0.0269963702359345,continuation,0.7434201157206157,top_global
COIN_20250731_195500,COIN,2025-07-31 19:55:00+00:00,-1,9,974.412291341764,5.308426632403752,5.7613081634768,21.31928543244753,10.842769904809948,2025-07-31 19:40:00+00:00,2025-07-31 19:55:00+00:00,2025-07-31 20:00:00+00:00,2025-07-31 20:55:00+00:00,-0.0036597271695822,-0.0625074482988747,continuation,0.7403153431191638,top_global
COIN_20250106_141000,COIN,2025-01-06 14:10:00+00:00,-1,21,398.5031033223829,4.673896120940491,193.20655472385192,24.087422954967156,0.9854075275497924,2025-01-06 13:55:00+00:00,2025-01-06 14:10:00+00:00,2025-01-06 14:15:00+00:00,2025-01-06 15:10:00+00:00,-0.0056503236419553,0.034526164358928,reversal,0.7394683919827771,top_global
COIN_20251124_142500,COIN,2025-11-24 14:25:00+00:00,-1,17,365.7331596042046,5.006662011097485,211.07369044095887,9.36597691910428,0.6191557114975141,2025-11-24 14:10:00+00:00,2025-11-24 14:25:00+00:00,2025-11-24 14:30:00+00:00,2025-11-24 15:25:00+00:00,-0.004590883237182,0.0183665972817435,reversal,0.7377560734728368,top_global
COIN_20240910_132500,COIN,2024-09-10 13:25:00+00:00,-1,16,290.478396082845,6.064783602424452,250.3656324582339,19.8151514367322,0.2973140475286155,2024-09-10 13:10:00+00:00,2024-09-10 13:25:00+00:00,2024-09-10 13:30:00+00:00,2024-09-10 14:25:00+00:00,-0.0044919717405266,-0.0091973837520629,continuation,0.7377442102618668,top_global
GOOGL_20250507_144500,GOOGL,2025-05-07 14:45:00+00:00,-1,30,466.3874948054892,7.644523205262687,1437.6453050989132,22.41350799022445,0.5735962468252982,2025-05-07 14:30:00+00:00,2025-05-07 14:45:00+00:00,2025-05-07 14:50:00+00:00,2025-05-07 15:45:00+00:00,-0.0113784246575342,-0.0628444742464713,continuation,0.9719884905313085,min_quota
GOOGL_20241121_142500,GOOGL,2024-11-21 14:25:00+00:00,-1,17,358.418671112164,7.025173441625922,1008.0256051210242,31.793566651506048,0.1446345403369482,2024-11-21 14:10:00+00:00,2024-11-21 14:25:00+00:00,2024-11-21 14:30:00+00:00,2024-11-21 15:25:00+00:00,-0.0040073276849096,-0.0473617657201975,continuation,0.9080988826457701,min_quota
GOOGL_20251204_142500,GOOGL,2025-12-04 14:25:00+00:00,1,5,228.029558212548,5.759805256977088,582.839590443686,33.91576771381393,1.1003589765563686,2025-12-04 14:10:00+00:00,2025-12-04 14:25:00+00:00,2025-12-04 14:30:00+00:00,2025-12-04 15:25:00+00:00,0.0043912921610764,-0.0180775193798449,reversal,0.9025465835265518,min_quota
GOOGL_20260107_142500,GOOGL,2026-01-07 14:25:00+00:00,-1,7,216.30562712727345,7.546734302344593,660.0180576965427,34.09579729285239,0.4364556229904689,2026-01-07 14:10:00+00:00,2026-01-07 14:25:00+00:00,2026-01-07 14:30:00+00:00,2026-01-07 15:25:00+00:00,-0.0031705625679557,0.0160002544772082,reversal,0.8991700553919204,min_quota
GOOGL_20251021_150000,GOOGL,2025-10-21 15:00:00+00:00,-1,5,262.59770227009983,6.008446227535218,1344.0079957356077,41.66127603729559,0.1232476605979675,2025-10-21 14:45:00+00:00,2025-10-21 15:00:00+00:00,2025-10-21 15:05:00+00:00,2025-10-21 16:00:00+00:00,-0.0185584978906296,0.0033500161446562,reversal,0.8948515531250545,min_quota
GOOGL_20260210_142500,GOOGL,2026-02-10 14:25:00+00:00,-1,11,185.4473116614219,7.100050925426693,829.5410890094435,20.421580566263327,0.1678411119934884,2026-02-10 14:10:00+00:00,2026-02-10 14:25:00+00:00,2026-02-10 14:30:00+00:00,2026-02-10 15:25:00+00:00,-0.0061317394939767,-0.0054840619449724,continuation,0.8916509674604358,min_quota
GOOGL_20250625_132500,GOOGL,2025-06-25 13:25:00+00:00,-1,11,160.48362804542026,6.111973504286328,573.9062459755312,29.9412923486176,0.7046246822885565,2025-06-25 13:10:00+00:00,2025-06-25 13:25:00+00:00,2025-06-25 13:30:00+00:00,2025-06-25 14:25:00+00:00,-0.0032728894173602,0.0200233224674097,reversal,0.8892548789247807,min_quota
GOOGL_20251113_142500,GOOGL,2025-11-13 14:25:00+00:00,-1,11,169.35787379702026,5.742553606134409,895.4979137691238,10.30442691852318,0.305704314675379,2025-11-13 14:10:00+00:00,2025-11-13 14:25:00+00:00,2025-11-13 14:30:00+00:00,2025-11-13 15:25:00+00:00,-0.0056766095479867,-0.0086167157193007,continuation,0.8802129781428676,min_quota
GOOGL_20250731_132500,GOOGL,2025-07-31 13:25:00+00:00,-1,14,189.10073250558932,5.405043092949247,627.3807531380753,31.79212242032552,0.7380220144074129,2025-07-31 13:10:00+00:00,2025-07-31 13:25:00+00:00,2025-07-31 13:30:00+00:00,2025-07-31 14:25:00+00:00,-0.0031592356687898,-0.0087675714358737,continuation,0.8787281769117339,min_quota
GOOGL_20240528_132500,GOOGL,2024-05-28 13:25:00+00:00,1,9,165.08484325568506,5.898906471961147,843.9227488151658,44.115476623811816,0.3281181853698857,2024-05-28 13:10:00+00:00,2024-05-28 13:25:00+00:00,2024-05-28 13:30:00+00:00,2024-05-28 14:25:00+00:00,0.0042400351121618,0.0073805705120861,continuation,0.8773386425504648,min_quota
GOOGL_20250521_132500,GOOGL,2025-05-21 13:25:00+00:00,-1,25,193.13042415352032,7.31533000991791,471.8468752664336,14.19748190785245,0.5286545828809528,2025-05-21 13:10:00+00:00,2025-05-21 13:25:00+00:00,2025-05-21 13:30:00+00:00,2025-05-21 14:25:00+00:00,-0.0044417401886217,0.0348368170150348,reversal,0.8768399488186376,min_quota
GOOGL_20250318_133000,GOOGL,2025-03-18 13:30:00+00:00,-1,13,186.28968966738717,6.184837067388727,841.6058839855676,14.55695647983279,0.0361866668368458,2025-03-18 13:15:00+00:00,2025-03-18 13:30:00+00:00,2025-03-18 13:35:00+00:00,2025-03-18 14:30:00+00:00,-0.00347023338005,-0.0372415395574797,continuation,0.874354506823624,min_quota
GOOGL_20251119_142500,GOOGL,2025-11-19 14:25:00+00:00,-1,22,445.3702089073319,7.843435287742627,411.60516559565,18.546367187442364,0.5689701760459352,2025-11-19 14:10:00+00:00,2025-11-19 14:25:00+00:00,2025-11-19 14:30:00+00:00,2025-11-19 15:25:00+00:00,-0.0030260747294074,0.050238900707983,reversal,0.8712994829959653,min_quota
GOOGL_20260224_142500,GOOGL,2026-02-24 14:25:00+00:00,-1,10,140.35087719298068,6.089165770109839,800.4986413043479,28.497961090514256,0.588679343912137,2026-02-24 14:10:00+00:00,2026-02-24 14:25:00+00:00,2026-02-24 14:30:00+00:00,2026-02-24 15:25:00+00:00,-0.0059237912263849,-0.0034147205669189,continuation,0.8709849794028108,min_quota
GOOGL_20250207_143000,GOOGL,2025-02-07 14:30:00+00:00,-1,7,201.0090709033352,6.385158336911478,781.972034564022,30.55534663528518,0.0593028292490262,2025-02-07 14:15:00+00:00,2025-02-07 14:30:00+00:00,2025-02-07 14:35:00+00:00,2025-02-07 15:30:00+00:00,-0.0031380753138074,-0.024134312696747,continuation,0.8663688496355257,min_quota
GOOGL_20250417_140500,GOOGL,2025-04-17 14:05:00+00:00,-1,12,257.535258562791,5.744072699515898,1445.515518148343,24.49679363015387,0.0720718903795102,2025-04-17 13:50:00+00:00,2025-04-17 14:05:00+00:00,2025-04-17 14:10:00+00:00,2025-04-17 15:05:00+00:00,-0.0043500844046229,-0.0121943267036191,continuation,0.8657429717137466,min_quota
GOOGL_20250930_132500,GOOGL,2025-09-30 13:25:00+00:00,-1,4,170.26959352308023,7.6521567327043165,717.0598526703499,30.474167443090053,0.2057571228462501,2025-09-30 13:10:00+00:00,2025-09-30 13:25:00+00:00,2025-09-30 13:30:00+00:00,2025-09-30 14:25:00+00:00,-0.0033650689428759,-0.0112410442230092,continuation,0.8647297235919862,min_quota
GOOGL_20260129_142500,GOOGL,2026-01-29 14:25:00+00:00,-1,13,176.4354066985674,6.645223031460256,455.79552627967615,22.271681247973422,0.3651710370577927,2026-01-29 14:10:00+00:00,2026-01-29 14:25:00+00:00,2026-01-29 14:30:00+00:00,2026-01-29 15:25:00+00:00,-0.0056975894813732,-0.0347046723479282,continuation,0.8494145151414652,min_quota
